hola,177,' o . l a ,hola,'o.la
hombre,58,' ~o m . b 4 e ,hombre,'om.b4e
hombres,3,' ~o m . b 4 e s ,hombres,'om.b4es
hora,30,' o . 4 a ,hora,'o.4a
hormiga,1,o 4 ' m i . G_o a ,hormiga,o4'mi.ga
hormigas,1,o 4 ' m i . G_o a s ,hormigas,o4'mi.gas
horno,2,' o 4 . n o ,horno,'o4.no
Hortensia,1,o 4 ' t e n . s j a ,Hortensia,o4'ten.sja
hospital,16,o s . p i ' t a l ,hospital,os.pi'tal
hotel,2,o ' t e l ,hotel,o'tel
hoy,28,' o i_^ ,hoy,'oi
hubo,1,' u . B_o o ,hubo,'u.bo
hueco,4,' w e . k o ,hueco,'we.ko
huele,4,' w e . l e ,huele,'we.le
huerta,1,' w e 4 . t a ,huerta,'we4.ta
huertica,1,w e 4 ' t i . k a ,huertica,we4'ti.ka
huesitos,1,w e ' s i . t o s ,huesitos,we'si.tos
hueso,2,' w e . s o ,hueso,'we.so
huesos,2,' w e . s o s ,huesos,'we.sos
huevo,4,' w e . B_o o ,huevo,'we.bo
huevos,1,' w e . B_o o s ,huevos,'we.bos
hum,2,' ~u n ,hum,'un
humo,62,' ~u . m o ,humo,'u.mo
humor,1,~u ' m o 4 ,humor,u'mo4
humos,2,' ~u . m o s ,humos,'u.mos
hundan,1,' ~u n_d . d a n ,hundan,'un.dan
hunde,10,' ~u n_d . d e ,hunde,'un.de
hundía,1,~u n_d ' d i a ,hundía,un'dia
hundido,5,~u n_d ' d i . D_o o ,hundido,un'di.do
hundiendo,3,~u n_d ' d j e n_d . d o ,hundiendo,un'djen.do
hundió,4,~u n_d ' d j o ,hundió,un'djo
hundir,3,~u n_d ' d i 4 ,hundir,un'di4
huy,48,' w i ,huy,'wi
iba,132,' i . B_o a ,iba,'i.ba
íbamos,7,' i . B_o a . m o s ,íbamos,'i.ba.mos
iban,86,' i . B_o a n ,iban,'i.ban
ibas,4,' i . B_o a s ,ibas,'i.bas
idea,11,i ' D_o e . a ,idea,i'de.a
idiota,4,i ' D_o j o . t a ,idiota,i'djo.ta
ido,66,' i . D_o o ,ido,'i.do
Idoya,1,i ' D_o o . j\\ a ,Idoya,i'do.La
iglesia,1,i ' G_o l e . s j a ,iglesia,i'gle.sja
Ignacio,7,i G_o ' n a . T j o ,Ignacio,ig'na.Tjo
igual,89,i ' G_o w a l ,igual,i'gwal
iguales,22,i ' G_o w a . l e s ,iguales,i'gwa.les
Ikaku,1,i ' k a . k u ,Ikaku,i'ka.ku
ikastola,30,i . k a s ' t o . l a ,ikastola,i.kas'to.la
imaginamos,1,~i . m a . x i ' n ~a . m o s ,imaginamos,i.ma.xi'na.mos
imaginas,1,~i . m a ' x i . n a s ,imaginas,i.ma'xi.nas
imagino,1,~i . m a ' x i . n o ,imagino,i.ma'xi.no
importa,13,~i m ' p o 4 . t a ,importa,im'po4.ta
Iñaki,14,~i ' J a . k i ,Iñaki,i'Ja.ki
Inasio,5,~i ' n a . s j o ,Inasio,i'na.sjo
incómodas,1,~i n_g ' k o . m o . D_o a s ,incómodas,in'ko.mo.das
incómodo,1,~i n_g ' k o . m o . D_o o ,incómodo,in'ko.mo.do
indios,2,' ~i n_d . d j o s ,indios,'in.djos
inglés,7,~i n_g ' g l e s ,inglés,in'gles
Iñigo,39,~i ' J i . G_o o ,Iñigo,i'Ji.go
Iñigos,3,~i ' J i . G_o o s ,Iñigos,i'Ji.gos
intenta,2,~i n_d ' t e n_d . t a ,intenta,in'ten.ta
intentado,2,~i n_d . t e n_d ' t a . D_o o ,intentado,in.ten'ta.do
intentamos,1,~i n_d . t e n_d ' t a . m o s ,intentamos,in.ten'ta.mos
intentando,2,~i n_d . t e n_d ' t a n_d . d o ,intentando,in.ten'tan.do
intentar,1,~i n_d . t e n_d ' t a 4 ,intentar,in.ten'ta4
inventar,1,~i m . b e n_d ' t a 4 ,inventar,im.ben'ta4
invierno,6,~i m ' b j e 4 . n o ,invierno,im'bje4.no
invitamos,1,~i m . b i ' t a . m o s ,invitamos,im.bi'ta.mos
invitar,1,~i m . b i ' t a 4 ,invitar,im.bi'ta4
Ion,1,' j o n ,Ion,'jon
Ioseba,8,j o ' s e . B_o a ,Ioseba,jo'se.ba
Iosu,2,' j o . s u ,Iosu,'jo.su
ir,297,' i 4 ,ir,'i4
irá,4,i ' 4 a ,irá,i'4a
irán,1,i ' 4 a n ,irán,i'4an
Iranzu,2,i ' 4 a n_d_+ . T u ,Iranzu,i'4an.Tu
irás,1,i ' 4 a s ,irás,i'4as
Irati,10,i ' 4 a . t i ,Irati,i'4a.ti
Ire,1,' i . 4 e ,Ire,'i.4e
Irene,14,i ' 4 e . n e ,Irene,i'4e.ne
iría,2,i ' 4 i a ,iría,i'4ia
irme,2,' i 4 . m e ,irme,'i4.me
irnos,3,' i 4 . n o s ,irnos,'i4.nos
irse,12,' i 4 . s e ,irse,'i4.se
Iruña,1,i ' 4 u . J a ,Iruña,i'4u.Ja
Isabela,7,i . s a ' B_o e . l a ,Isabela,i.sa'be.la
isla,5,' i z . l a ,isla,'iz.la
Itxasne,1,i ' tS a z . n e ,Itxasne,i'Caz.ne
Itxaso,4,i ' tS a . s o ,Itxaso,i'Ca.so
Ivan,3,' i . B_o a n ,Ivan,'i.ban
Ivanita,1,i . B_o a ' n i . t a ,Ivanita,i.ba'ni.ta
Ivón,1,i ' B_o o n ,Ivón,i'bon
Izaskun,7,i ' T a s . k u n ,Izaskun,i'Tas.kun
ja,7,' x a ,ja,'xa
jabalí,3,x a . B_o a ' l i ,jabalí,xa.ba'li
jabón,2,x a ' B_o o n ,jabón,xa'bon
Jaime,35,' x a i_^ . m e ,Jaime,'xai.me
Jaimito,1,x a i_^ ' m i . t o ,Jaimito,xai'mi.to
jamón,5,x a ' m ~o n ,jamón,xa'mon
Japito,1,x a ' p i . t o ,Japito,xa'pi.to
Jara,3,' x a . 4 a ,Jara,'xa.4a
jardín,32,x a 4 ' D_o i n ,jardín,xa4'din
jardines,1,x a 4 ' D_o i . n e s ,jardines,xa4'di.nes
jarra,1,' x a . r a ,jarra,'xa.ra
Jaso,2,' x a . s o ,Jaso,'xa.so
jaula,21,' x a u_^ . l a ,jaula,'xau.la
jaulas,2,' x a u_^ . l a s ,jaulas,'xau.las
Javi,4,' x a . B_o i ,Javi,'xa.bi
Javier,45,x a ' B_o j e 4 ,Javier,xa'bje4
Javieres,1,x a ' B_o j e . 4 e s ,Javieres,xa'bje.4es
Javierito,1,x a . B_o j e ' 4 i . t o ,Javierito,xa.bje'4i.to
jefe,5,' x e . f e ,jefe,'xe.fe
jefes,1,' x e . f e s ,jefes,'xe.fes
jersey,1,x e 4 ' s e i_^ ,jersey,xe4'sei
Jesús,3,x e ' s u s ,Jesús,xe'sus
Jesusito,2,x e . s u ' s i . t o ,Jesusito,xe.su'si.to
Ji,1,' x i ,Ji,'xi
Jiménez,1,x i ' m ~e . n e T ,Jiménez,xi'me.neT
jo,56,' x o ,jo,'xo
Joaquín,1,x o . a ' k i n ,Joaquín,xo.a'kin
jobar,7,x o ' B_o a 4 ,jobar,xo'ba4
Joe,5,' x o . e ,Joe,'xo.e
jolín,9,x o ' l i n ,jolín,xo'lin
jope,4,' x o . p e ,jope,'xo.pe
Jorge,2,' x o 4 . x e ,Jorge,'xo4.xe
Jorgirto,1,x o 4 ' x i 4 . t o ,Jorgirto,xo4'xi4.to
Jose,4,' x o . s e ,Jose,'xo.se
José,4,x o ' s e ,José,xo'se
Josefina,1,x o . s e ' f i . n a ,Josefina,xo.se'fi.na
jota,2,' x o . t a ,jota,'xo.ta
joyero,1,x o ' j\\ e . 4 o ,joyero,xo'Le.4o
Juan,24,' x w a n ,Juan,'xwan
Juana,1,' x w a . n a ,Juana,'xwa.na
Juanchito,17,x w a n_j ' tS i . t o ,Juanchito,xwan'Ci.to
Juancho,6,' x w a n_j . tS o ,Juancho,'xwan.Co
Juande,1,' x w a n_d . d e ,Juande,'xwan.de
Juanito,3,x w a ' n i . t o ,Juanito,xwa'ni.to
Juante,1,' x w a n_d . t e ,Juante,'xwan.te
juega,18,' x w e . G_o a ,juega,'xwe.ga
juegan,26,' x w e . G_o a n ,juegan,'xwe.gan
juegas,3,' x w e . G_o a s ,juegas,'xwe.gas
juego,27,' x w e . G_o o ,juego,'xwe.go
juegos,5,' x w e . G_o o s ,juegos,'xwe.gos
juegue,4,' x w e . G_o e ,juegue,'xwe.ge
jueguen,3,' x w e . G_o e n ,jueguen,'xwe.gen
juerga,2,' x w e 4 . G_o a ,juerga,'xwe4.ga
jugaba,6,x u ' G_o a . B_o a ,jugaba,xu'ga.ba
jugaban,4,x u ' G_o a . B_o a n ,jugaban,xu'ga.ban
jugado,3,x u ' G_o a . D_o o ,jugado,xu'ga.do
jugamos,29,x u ' G_o a . m o s ,jugamos,xu'ga.mos
jugando,193,x u ' G_o a n_d . d o ,jugando,xu'gan.do
jugar,258,x u ' G_o a 4 ,jugar,xu'ga4
jugara,1,x u ' G_o a . 4 a ,jugara,xu'ga.4a
jugaron,3,x u ' G_o a . 4 o n ,jugaron,xu'ga.4on
jugó,1,x u ' G_o o ,jugó,xu'go
jugué,4,x u ' G_o e ,jugué,xu'ge
juguemos,2,x u ' G_o e . m o s ,juguemos,xu'ge.mos
juguete,21,x u ' G_o e . t e ,juguete,xu'ge.te
juguetes,61,x u ' G_o e . t e s ,juguetes,xu'ge.tes
juguetico,1,x u . G_o e ' t i . k o ,juguetico,xu.ge'ti.ko
jugueticos,3,x u . G_o e ' t i . k o s ,jugueticos,xu.ge'ti.kos
Juji,2,' x u . x i ,Juji,'xu.xi
Julen,82,' x u . l e n ,Julen,'xu.len
juletes,3,x u ' l e . t e s ,juletes,xu'le.tes
Julia,6,' x u . l j a ,Julia,'xu.lja
Julieta,1,x u ' l j e . t a ,Julieta,xu'lje.ta
junta,1,' x u n_d . t a ,junta,'xun.ta
juntalos,1,x u n_d ' t a . l o s ,juntalos,xun'ta.los
juntas,4,' x u n_d . t a s ,juntas,'xun.tas
juntito,1,x u n_d ' t i . t o ,juntito,xun'ti.to
juntitos,3,x u n_d ' t i . t o s ,juntitos,xun'ti.tos
junto,2,' x u n_d . t o ,junto,'xun.to
juntos,30,' x u n_d . t o s ,juntos,'xun.tos
Kelos,1,' k e . l o s ,Kelos,'ke.los
ketchup,1,k e d ' tS u b ,ketchup,ked'Cub
Kika,1,' k i . k a ,Kika,'ki.ka
Kike,2,' k i . k e ,Kike,'ki.ke
kiliki,2,k i ' l i . k i ,kiliki,ki'li.ki
Kilikis,2,k i ' l i . k i s ,Kilikis,ki'li.kis
Kinder,1,k i n_d ' d e 4 ,Kinder,kin'de4
Koldo,2,' k o l_d . d o ,Koldo,'kol.do
la,5476,l a ,la,'la
labia,1,' l a . B_o j a ,labia,'la.bja
labios,1,' l a . B_o j o s ,labios,'la.bjos
lacitos,1,l a ' T i . t o s ,lacitos,la'Ti.tos
lado,74,' l a . D_o o ,lado,'la.do
lados,7,' l a . D_o o s ,lados,'la.dos
ladra,1,' l a . D_o 4 a ,ladra,'la.d4a
ladrar,1,l a ' D_o 4 a 4 ,ladrar,la'd4a4
ladrón,11,l a ' D_o 4 o n ,ladrón,la'd4on
ladrones,8,l a ' D_o 4 o . n e s ,ladrones,la'd4o.nes
lagartija,1,l a . G_o a 4 ' t i . x a ,lagartija,la.ga4'ti.xa
lagartijas,2,l a . G_o a 4 ' t i . x a s ,lagartijas,la.ga4'ti.xas
lago,4,' l a . G_o o ,lago,'la.go
Lagu,1,' l a . G_o u ,Lagu,'la.gu
lámpara,6,' l a m . p a . 4 a ,lámpara,'lam.pa.4a
lancé,3,l a n_d_+ ' T e ,lancé,lan'Te
lancha,2,' l a n_j . tS a ,lancha,'lan.Ca
Lansu,1,' l a n . s u ,Lansu,'lan.su
lanza,13,' l a n_d_+ . T a ,lanza,'lan.Ta
lanzaban,1,l a n_d_+ ' T a . B_o a n ,lanzaban,lan'Ta.ban
lanzado,2,l a n_d_+ ' T a . D_o o ,lanzado,lan'Ta.do
lánzamela,1,' l a n_d_+ . T a . m e . l a ,lánzamela,'lan.Ta.me.la
lanzamos,4,l a n_d_+ ' T a . m o s ,lanzamos,lan'Ta.mos
lanzando,4,l a n_d_+ ' T a n_d . d o ,lanzando,lan'Tan.do
lanzar,8,l a n_d_+ ' T a 4 ,lanzar,lan'Ta4
lanzarla,1,l a n_d_+ ' T a 4 l a ,lanzarla,lan'Ta4la
lanzaron,1,l a n_d_+ ' T a . 4 o n ,lanzaron,lan'Ta.4on
lanzas,1,' l a n_d_+ . T a s ,lanzas,'lan.Tas
lanzo,2,' l a n_d_+ . T o ,lanzo,'lan.To
lanzó,1,l a n_d_+ ' T o ,lanzó,lan'To
Laos,1,' l a . o s ,Laos,'la.os
lapiceros,1,l a . p i ' T e . 4 o s ,lapiceros,la.pi'Te.4os
lápiz,4,' l a . p i T ,lápiz,'la.piT
Lara,1,' l a . 4 a ,Lara,'la.4a
Laredo,1,l a ' 4 e . D_o o ,Laredo,la'4e.do
larga,1,' l a 4 . G_o a ,larga,'la4.ga
largaron,1,l a 4 ' G_o a . 4 o n ,largaron,la4'ga.4on
largo,4,' l a 4 . G_o o ,largo,'la4.go
Larraiz,1,l a ' r a i_^ T ,Larraiz,la'raiT
las,598,l a s ,las,'las
Lasi,4,' l a . s i ,Lasi,'la.si
Laska,1,' l a s . k a ,Laska,'las.ka
lata,1,' l a . t a ,lata,'la.ta
látigo,1,' l a . t i . G_o o ,látigo,'la.ti.go
Laura,3,' l a u_^ . 4 a ,Laura,'lau.4a
lavado,1,l a ' B_o a . D_o o ,lavado,la'ba.do
lavadora,1,l a . B_o a ' D_o o . 4 a ,lavadora,la.ba'do.4a
lavando,1,l a ' B_o a n_d . d o ,lavando,la'ban.do
lavar,6,l a ' B_o a 4 ,lavar,la'ba4
lavarse,1,l a ' B_o a 4 . s e ,lavarse,la'ba4.se
lávate,1,' l a . B_o a . t e ,lávate,'la.ba.te
lavo,1,' l a . B_o o ,lavo,'la.bo
lazo,4,' l a . T o ,lazo,'la.To
lazos,2,' l a . T o s ,lazos,'la.Tos
le,1072,l e ,le,'le
lea,1,' l e . a ,lea,'le.a
leas,1,' l e . a s ,leas,'le.as
leche,45,' l e . tS e ,leche,'le.Ce
lechita,3,l e ' tS i . t a ,lechita,le'Ci.ta
lechuga,5,l e ' tS u . G_o a ,lechuga,le'Cu.ga
lechugas,1,l e ' tS u . G_o a s ,lechugas,le'Cu.gas
lee,1,' l e . e ,lee,'le.e
leelo,2,l e ' e . l o ,leelo,le'e.lo
leeme,1,l e ' e . m e ,leeme,le'e.me
leemelo,2,l e . e ' m e . l o ,leemelo,le.e'me.lo
leemos,1,l e ' e . m o s ,leemos,le'e.mos
leer,14,l e ' e 4 ,leer,le'e4
lees,5,' l e . e s ,lees,'le.es
leído,13,l e ' i . D_o o ,leído,le'i.do
lejos,56,' l e . x o s ,lejos,'le.xos
leña,2,' l e . J a ,leña,'le.Ja
lengüita,1,l e n_g ' g w i . t a ,lengüita,len'gwi.ta
lenteja,1,l e n_d ' t e . x a ,lenteja,len'te.xa
lentejas,10,l e n_d ' t e . x a s ,lentejas,len'te.xas
lentejicas,1,l e n_d . t e ' x i . k a s ,lentejicas,len.te'xi.kas
lento,1,' l e n_d . t o ,lento,'len.to
leo,6,' l e . o ,leo,'le.o
león,16,l e ' o n ,león,le'on
leones,3,l e ' o . n e s ,leones,le'o.nes
Lere,1,' l e . 4 e ,Lere,'le.4e
les,190,l e s ,les,'les
letra,1,' l e . t 4 a ,letra,'le.t4a
letras,16,' l e . t 4 a s ,letras,'le.t4as
levanta,17,l e ' B_o a n_d . t a ,levanta,le'ban.ta
levantaba,1,l e . B_o a n_d ' t a . B_o a ,levantaba,le.ban'ta.ba
levantada,2,l e . B_o a n_d ' t a . D_o a ,levantada,le.ban'ta.da
levantado,8,l e . B_o a n_d ' t a . D_o o ,levantado,le.ban'ta.do
levántalo,1,l e ' B_o a n_d . t a . l o ,levántalo,le'ban.ta.lo
levantan,8,l e ' B_o a n_d . t a n ,levantan,le'ban.tan
levantándose,1,l e . B_o a n_d ' t a n_d . d o . s e ,levantándose,le.ban'tan.do.se
levantar,23,l e . B_o a n_d ' t a 4 ,levantar,le.ban'ta4
levantaron,1,l e . B_o a n_d ' t a . 4 o n ,levantaron,le.ban'ta.4on
levantaros,2,l e . B_o a n_d ' t a . 4 o s ,levantaros,le.ban'ta.4os
levantarse,5,l e . B_o a n_d ' t a 4 . s e ,levantarse,le.ban'ta4.se
levantas,3,l e ' B_o a n_d . t a s ,levantas,le'ban.tas
levántate,3,l e ' B_o a n_d . t a . t e ,levántate,le'ban.ta.te
levante,3,l e ' B_o a n_d . t e ,levante,le'ban.te
levantéis,1,l e . B_o a n_d ' t e i_^ s ,levantéis,le.ban'teis
levanten,1,l e ' B_o a n_d . t e n ,levanten,le'ban.ten
levantes,1,l e ' B_o a n_d . t e s ,levantes,le'ban.tes
levanto,3,l e ' B_o a n_d . t o ,levanto,le'ban.to
levantó,1,l e . B_o a n_d ' t o ,levantó,le.ban'to
leyendo,7,l e ' j\\ e n_d . d o ,leyendo,le'Len.do
Leyre,1,' l e i_^ . 4 e ,Leyre,'lei.4e
libre,1,' l i . B_o 4 e ,libre,'li.b4e
libro,16,' l i . B_o 4 o ,libro,'li.b4o
libros,9,' l i . B_o 4 o s ,libros,'li.b4os
liceo,2,l i ' T e . o ,liceo,li'Te.o
limón,3,l i ' m ~o n ,limón,li'mon
limpiado,1,l i m ' p j a . D_o o ,limpiado,lim'pja.do
límpiamela,1,' l i m . p j a . m e . l a ,límpiamela,'lim.pja.me.la
limpiamos,1,l i m ' p j a . m o s ,limpiamos,lim'pja.mos
limpiando,1,l i m ' p j a n_d . d o ,limpiando,lim'pjan.do
limpiar,2,l i m ' p j a 4 ,limpiar,lim'pja4
limpiará,1,l i m . p j a ' 4 a ,limpiará,lim.pja'4a
limpias,1,' l i m . p j a s ,limpias,'lim.pjas
limpie,1,' l i m . p j e ,limpie,'lim.pje
limpio,2,' l i m . p j o ,limpio,'lim.pjo
Lindo,1,' l i n_d . d o ,Lindo,'lin.do
linterna,2,l i n_d ' t e 4 . n a ,linterna,lin'te4.na
lío,4,' l i . o ,lío,'li.o
Lisi,1,' l i . s i ,Lisi,'li.si
lista,3,' l i s . t a ,lista,'lis.ta
listo,1,' l i s . t o ,listo,'lis.to
listos,7,' l i s . t o s ,listos,'lis.tos
llama,173,' dZ a . m a ,llama,'Za.ma
llamaba,13,dZ a ' m a . B_o a ,llamaba,Za'ma.ba
llamaban,1,dZ a ' m a . B_o a n ,llamaban,Za'ma.ban
llamabas,1,dZ a ' m a . B_o a s ,llamabas,Za'ma.bas
llamado,5,dZ a ' m a . D_o o ,llamado,Za'ma.do
llámale,1,' dZ a . m a . l e ,llámale,'Za.ma.le
llámales,1,' dZ a . m a . l e s ,llámales,'Za.ma.les
llámame,1,' dZ a . m ~a . m e ,llámame,'Za.ma.me
llamamos,8,dZ a ' m ~a . m o s ,llamamos,Za'ma.mos
llaman,19,' dZ a . m ~a n ,llaman,'Za.man
llamando,5,dZ a ' m ~a n_d . d o ,llamando,Za'man.do
llamar,28,dZ a ' m a 4 ,llamar,Za'ma4
llamará,1,dZ a . m a ' 4 a ,llamará,Za.ma'4a
llamarle,2,dZ a ' m a 4 l e ,llamarle,Za'ma4le
llamaron,1,dZ a ' m a . 4 o n ,llamaron,Za'ma.4on
llamas,8,' dZ a . m a s ,llamas,'Za.mas
llamé,1,dZ a ' m e ,llamé,Za'me
llamemos,1,dZ a ' m ~e . m o s ,llamemos,Za'me.mos
llames,5,' dZ a . m e s ,llames,'Za.mes
llamo,21,' dZ a . m o ,llamo,'Za.mo
llamó,2,dZ a ' m o ,llamó,Za'mo
llave,8,' dZ a . B_o e ,llave,'Za.be
llavecita,1,dZ a . B_o e ' T i . t a ,llavecita,Za.be'Ti.ta
llaves,4,' dZ a . B_o e s ,llaves,'Za.bes
llega,29,' dZ e . G_o a ,llega,'Ze.ga
llegaba,1,dZ e ' G_o a . B_o a ,llegaba,Ze'ga.ba
llegaban,1,dZ e ' G_o a . B_o a n ,llegaban,Ze'ga.ban
llegado,27,dZ e ' G_o a . D_o o ,llegado,Ze'ga.do
llegan,7,' dZ e . G_o a n ,llegan,'Ze.gan
llegando,2,dZ e ' G_o a n_d . d o ,llegando,Ze'gan.do
llegar,4,dZ e ' G_o a 4 ,llegar,Ze'ga4
llegaron,2,dZ e ' G_o a . 4 o n ,llegaron,Ze'ga.4on
llego,23,' dZ e . G_o o ,llego,'Ze.go
llegó,5,dZ e ' G_o o ,llegó,Ze'go
llegue,2,' dZ e . G_o e ,llegue,'Ze.ge
llegues,1,' dZ e . G_o e s ,llegues,'Ze.ges
llena,1,' dZ e . n a ,llena,'Ze.na
llenado,1,dZ e ' n a . D_o o ,llenado,Ze'na.do
llenando,2,dZ e ' n ~a n_d . d o ,llenando,Ze'nan.do
lleno,5,' dZ e . n o ,lleno,'Ze.no
llenó,1,dZ e ' n o ,llenó,Ze'no
llenos,5,' dZ e . n o s ,llenos,'Ze.nos
lleva,87,' dZ e . B_o a ,lleva,'Ze.ba
llevaba,22,dZ e ' B_o a . B_o a ,llevaba,Ze'ba.ba
llevábamos,2,dZ e ' B_o a . B_o a . m o s ,llevábamos,Ze'ba.ba.mos
llevaban,9,dZ e ' B_o a . B_o a n ,llevaban,Ze'ba.ban
llevado,4,dZ e ' B_o a . D_o o ,llevado,Ze'ba.do
llevados,1,dZ e ' B_o a . D_o o s ,llevados,Ze'ba.dos
llévala,1,' dZ e . B_o a . l a ,llévala,'Ze.ba.la
llévales,2,' dZ e . B_o a . l e s ,llévales,'Ze.ba.les
llévalos,3,' dZ e . B_o a . l o s ,llévalos,'Ze.ba.los
llévame,5,' dZ e . B_o a . m e ,llévame,'Ze.ba.me
llevamos,19,dZ e ' B_o a . m o s ,llevamos,Ze'ba.mos
llevan,16,' dZ e . B_o a n ,llevan,'Ze.ban
llevando,11,dZ e ' B_o a n_d . d o ,llevando,Ze'ban.do
llevándolo,1,dZ e ' B_o a n_d . d o . l o ,llevándolo,Ze'ban.do.lo
llevar,48,dZ e ' B_o a 4 ,llevar,Ze'ba4
llevará,1,dZ e . B_o a ' 4 a ,llevará,Ze.ba'4a
llevaremos,1,dZ e . B_o a ' 4 e . m o s ,llevaremos,Ze.ba'4e.mos
llevarle,2,dZ e ' B_o a 4 l e ,llevarle,Ze'ba4le
llevarlos,1,dZ e ' B_o a 4 l o s ,llevarlos,Ze'ba4los
llevas,5,' dZ e . B_o a s ,llevas,'Ze.bas
llevaste,1,dZ e ' B_o a s . t e ,llevaste,Ze'bas.te
llévatelos,1,' dZ e . B_o a . t e . l o s ,llévatelos,'Ze.ba.te.los
lleve,2,' dZ e . B_o e ,lleve,'Ze.be
lleves,3,' dZ e . B_o e s ,lleves,'Ze.bes
llevo,39,' dZ e . B_o o ,llevo,'Ze.bo
llevó,3,dZ e ' B_o o ,llevó,Ze'bo
llora,31,' dZ o . 4 a ,llora,'Zo.4a
lloraba,3,dZ o ' 4 a . B_o a ,lloraba,Zo'4a.ba
llorado,3,dZ o ' 4 a . D_o o ,llorado,Zo'4a.do
lloran,2,' dZ o . 4 a n ,lloran,'Zo.4an
llorando,38,dZ o ' 4 a n_d . d o ,llorando,Zo'4an.do
llorar,6,dZ o ' 4 a 4 ,llorar,Zo'4a4
llorará,1,dZ o . 4 a ' 4 a ,llorará,Zo.4a'4a
llorarás,1,dZ o . 4 a ' 4 a s ,llorarás,Zo.4a'4as
lloras,3,' dZ o . 4 a s ,lloras,'Zo.4as
lloraste,1,dZ o ' 4 a s . t e ,lloraste,Zo'4as.te
llore,2,' dZ o . 4 e ,llore,'Zo.4e
lloren,1,' dZ o . 4 e n ,lloren,'Zo.4en
llores,2,' dZ o . 4 e s ,llores,'Zo.4es
llover,5,dZ o ' B_o e 4 ,llover,Zo'be4
llovía,4,dZ o ' B_o i a ,llovía,Zo'bia
llovido,2,dZ o ' B_o i . D_o o ,llovido,Zo'bi.do
lloviendo,32,dZ o ' B_o j e n_d . d o ,lloviendo,Zo'bjen.do
llueve,34,' dZ w e . B_o e ,llueve,'Zwe.be
lluvia,4,' dZ u . B_o j a ,lluvia,'Zu.bja
lo,1316,l o ,lo,'lo
Lobanini,1,l o . B_o a ' n ~i . n i ,Lobanini,lo.ba'ni.ni
lobo,106,' l o . B_o o ,lobo,'lo.bo
lobos,8,' l o . B_o o s ,lobos,'lo.bos
loca,4,' l o . k a ,loca,'lo.ka
loco,8,' l o . k o ,loco,'lo.ko
locomotora,2,l o . k o . m o ' t o . 4 a ,locomotora,lo.ko.mo'to.4a
Loli,2,' l o . l i ,Loli,'lo.li
loquita,3,l o ' k i . t a ,loquita,lo'ki.ta
los,1637,l o s ,los,'los
Lourdes,1,' l o u_^ 4 . D_o e s ,Lourdes,'lou4.des
luces,6,' l u . T e s ,luces,'lu.Tes
lucha,2,' l u . tS a ,lucha,'lu.Ca
luchaban,1,l u ' tS a . B_o a n ,luchaban,lu'Ca.ban
luchador,1,l u . tS a ' D_o o 4 ,luchador,lu.Ca'do4
luchamos,2,l u ' tS a . m o s ,luchamos,lu'Ca.mos
luchan,1,' l u . tS a n ,luchan,'lu.Can
luchando,3,l u ' tS a n_d . d o ,luchando,lu'Can.do
luchar,11,l u ' tS a 4 ,luchar,lu'Ca4
Luche,1,' l u . tS e ,Luche,'lu.Ce
lucho,1,' l u . tS o ,lucho,'lu.Co
luchó,2,l u ' tS o ,luchó,lu'Co
Lucía,1,l u ' T i a ,Lucía,lu'Tia
lucita,1,l u ' T i . t a ,lucita,lu'Ti.ta
Lucki,1,' l u . k i ,Lucki,'lu.ki
luego,448,' l w e . G_o o ,luego,'lwe.go
lugar,1,l u ' G_o a 4 ,lugar,lu'ga4
Luis,3,' l w i s ,Luis,'lwis
Luisa,1,' l w i . s a ,Luisa,'lwi.sa
luna,31,' l u . n a ,luna,'lu.na
lunas,2,' l u . n a s ,lunas,'lu.nas
lunaza,1,l u ' n a . T a ,lunaza,lu'na.Ta
lunes,1,' l u . n e s ,lunes,'lu.nes
lunita,1,l u ' n i . t a ,lunita,lu'ni.ta
Luqui,1,' l u . k i ,Luqui,'lu.ki
luz,27,' l u T ,luz,'luT
macarrones,11,m a . k a ' r o . n e s ,macarrones,ma.ka'ro.nes
madera,2,m a ' D_o e . 4 a ,madera,ma'de.4a
maderas,1,m a ' D_o e . 4 a s ,maderas,ma'de.4as
madero,1,m a ' D_o e . 4 o ,madero,ma'de.4o
madre,53,' m a . D_o 4 e ,madre,'ma.d4e
madres,1,' m a . D_o 4 e s ,madres,'ma.d4es
Madrid,7,m a ' D_o 4 i D ,Madrid,ma'd4id
madrina,1,m a ' D_o 4 i . n a ,madrina,ma'd4i.na
magdalena,3,m a G_o . D_o a ' l e . n a ,magdalena,mag.da'le.na
magdalenas,2,m a G_o . D_o a ' l e . n a s ,magdalenas,mag.da'le.nas
magia,5,' m a . x j a ,magia,'ma.xja
mágica,1,' m a . x i . k a ,mágica,'ma.xi.ka
magico,1,m a ' x i . k o ,magico,ma'xi.ko
Mago,11,' m a . G_o o ,Mago,'ma.go
Magos,18,' m a . G_o o s ,Magos,'ma.gos
Maialen,101,m a ' j a . l e n ,Maialen,ma'ja.len
Mailen,1,' m a i_^ . l e n ,Mailen,'mai.len
Maite,64,' m a i_^ . t e ,Maite,'mai.te
maíz,2,' m a i T ,maíz,'maiT
majico,1,m a ' x i . k o ,majico,ma'xi.ko
majo,2,' m a . x o ,majo,'ma.xo
mal,48,' m a l ,mal,'mal
mala,14,' m a . l a ,mala,'ma.la
maleta,5,m a ' l e . t a ,maleta,ma'le.ta
